3-PANa,219,391,10179,"[O, S, D0, O, S, S, D1, S, D2, S, D3, O, O]","[L3, L4, L1, L2, ECU2, ECU1, ECU4, ECU3]"
3-PANa,179,344,980,"[O, D0, S, O, S, D1, O, S, S, S, O, D2, D3]","[L3, L2, L1, L4, ECU2, ECU3, ECU1, ECU4]"
3-PANa,218,385,14720,"[O, S, D0, O, S, S, D1, S, D2, D3, O, O, O]","[L3, L4, L1, L2, ECU1, ECU2, ECU4, ECU3]"
3-PANa,73,151,1409,"[D0, S, S, D1, S, D2, O, S, D3, S, O, O, O]","[L2, L1, L3, L4, ECU2, ECU1, ECU4, ECU3]"
3-PANa,87,145,110,"[D0, S, S, D1, S, S, O, S, D2, D3, O, O, O]","[L2, L1, L3, L4, ECU1, ECU2, ECU4, ECU3]"
3-PANa,178,263,644,"[O, D0, S, O, S, D1, O, S, S, S, D2, O, D3]","[L2, L4, L1, L3, ECU4, ECU3, ECU2, ECU1]"
3-PANa,110,565,1209,"[D0, S, S, O, S, D1, O, D2, S, S, O, O, D3]","[L4, L3, L2, L1, ECU3, ECU1, ECU4, ECU2]"
3-PANa,234,286,962,"[O, S, S, D0, D1, S, O, D2, S, S, O, O, D3]","[L2, L4, L3, L1, ECU4, ECU3, ECU1, ECU2]"
3-PANa,163,30,30095,"[O, D0, S, O, D1, S, O, D2, S, D3, O, O, O]","[L1, L2, L4, L3, ECU2, ECU1, ECU3, ECU4]"
3-PANa,293,350,1641,"[S, D0, D1, O, S, S, D2, S, S, S, O, D3, O]","[L3, L2, L1, L4, ECU3, ECU2, ECU1, ECU4]"
3-PANa,256,48,11929,"[O, S, S, D0, S, S, D1, S, S, S, D2, D3, O]","[L1, L3, L2, L4, ECU1, ECU2, ECU3, ECU4]"
3-PANa,30,77,87,"[D0, D1, S, O, S, S, O, D2, S, S, O, O, D3]","[L1, L3, L4, L2, ECU1, ECU4, ECU3, ECU2]"
3-PANa,295,351,15652,"[S, D0, D1, O, S, S, O, D2, D3, S, O, O, O]","[L3, L2, L1, L4, ECU3, ECU2, ECU4, ECU1]"
3-PANa,326,446,45,"[S, D0, S, O, S, D1, O, S, S, S, D2, O, D3]","[L4, L1, L2, L3, ECU3, ECU2, ECU1, ECU4]"
